pid_num,vm,task_num,task,setup,duration,cutting
22736,v13,0,t14,1521549583.35,3.968,1521549587.318
14212,v32,0,t17,1521549582.571,5.608,1521549588.179
15780,v22,0,t12,1521549583.134,5.045,1521549588.18
23292,v31,0,t11,1521549582.58,6.184,1521549588.765
22052,v23,0,t15,1521549582.816,6.043,1521549588.861
22908,v11,0,t18,1521549582.884,5.998,1521549588.883
23268,v12,0,t13,1521549583.331,6.545,1521549589.877
21356,v21,0,t16,1521549583.013,7.118,1521549590.132
15780,v13,1,t113,1521549588.18,5.306,1521549593.486
14212,v12,1,t21,1521549588.179,6.27,1521549594.45
22908,v23,1,t111,1521549588.883,5.992,1521549594.876
21356,v32,1,t23,1521549590.132,4.848,1521549594.981
23268,v31,1,t112,1521549589.877,5.396,1521549595.273
22052,v22,1,t22,1521549588.861,6.682,1521549595.543
22736,v11,1,t19,1521549587.318,8.479,1521549595.798
23292,v21,1,t110,1521549588.765,7.08,1521549595.845
22908,v13,2,t25,1521549594.876,4.029,1521549598.905
22052,v23,2,t24,1521549595.543,4.337,1521549599.881
15780,v11,2,t29,1521549593.486,6.504,1521549599.991
23268,v22,2,t27,1521549595.274,4.997,1521549600.272
23292,v32,2,t26,1521549595.845,4.569,1521549600.414
21356,v21,2,t210,1521549594.981,5.97,1521549600.951
14212,v12,2,t28,1521549594.451,6.577,1521549601.028
22736,v31,2,t211,1521549595.798,5.596,1521549601.394
22908,v12,3,t216,1521549598.906,6.7,1521549605.606
23268,v23,3,t217,1521549600.272,5.44,1521549605.712
22052,v11,3,t213,1521549599.881,5.896,1521549605.777
14212,v13,3,t219,1521549601.028,5.195,1521549606.224
23292,v32,3,t214,1521549600.414,6.148,1521549606.562
22736,v31,3,t212,1521549601.394,6.14,1521549607.534
21356,v22,3,t215,1521549600.951,6.8,1521549607.752
15780,v21,3,t218,1521549599.992,8.571,1521549608.563
22052,v13,4,t227,1521549605.777,4.817,1521549610.595
23292,v22,4,t226,1521549606.563,5.762,1521549612.325
23268,v12,4,t223,1521549605.712,6.806,1521549612.519
22736,v23,4,t220,1521549607.534,5.157,1521549612.691
22908,v11,4,t222,1521549605.606,7.538,1521549613.144
14212,v21,4,t225,1521549606.224,8.045,1521549614.269
21356,v31,4,t224,1521549607.752,7.069,1521549614.821
15780,v32,4,t221,1521549608.563,6.495,1521549615.059
23268,v13,5,t34,1521549612.519,3.967,1521549616.486
22052,v11,5,t36,1521549610.595,6.295,1521549616.89
23292,v12,5,t37,1521549612.325,5.23,1521549617.556
22908,v22,5,t32,1521549613.144,5.038,1521549618.183
22736,v21,5,t33,1521549612.691,6.123,1521549618.815
14212,v23,5,t38,1521549614.269,5.073,1521549619.342
15780,v32,5,t35,1521549615.059,5.14,1521549620.199
21356,v31,5,t31,1521549614.821,5.612,1521549620.434
23268,v13,6,t39,1521549616.487,4.345,1521549620.832
22052,v23,6,t313,1521549616.89,5.707,1521549622.597
22908,v31,6,t312,1521549618.183,5.416,1521549623.6
22736,v32,6,t311,1521549618.815,4.846,1521549623.661
15780,v22,6,t314,1521549620.199,5.313,1521549625.512
21356,v12,6,t316,1521549620.434,5.348,1521549625.782
23292,v11,6,t315,1521549617.556,8.518,1521549626.075
14212,v21,6,t310,1521549619.342,8.013,1521549627.356
22052,v12,7,t48,1521549622.597,5.002,1521549627.603
22908,v13,7,t44,1521549623.6,4.082,1521549627.683
23268,v11,7,t43,1521549620.832,7.936,1521549628.768
21356,v23,7,t45,1521549625.782,4.234,1521549630.017
15780,v22,7,t47,1521549625.512,6.265,1521549631.777
14212,v32,7,t41,1521549627.356,4.607,1521549631.963
22736,v21,7,t46,1521549623.661,8.822,1521549632.484
22908,v12,8,t412,1521549627.683,5.068,1521549632.751
22052,v11,8,t410,1521549627.603,5.899,1521549633.503
23292,v31,7,t42,1521549626.075,7.614,1521549633.69
23268,v13,8,t414,1521549628.768,5.063,1521549633.832
21356,v21,8,t415,1521549630.018,6.171,1521549636.189
14212,v23,8,t413,1521549631.963,4.989,1521549636.953
15780,v22,8,t416,1521549631.777,5.351,1521549637.129
22908,v32,8,t411,1521549632.751,4.774,1521549637.525
22736,v31,8,t49,1521549632.484,5.633,1521549638.117
23292,v22,9,t418,1521549633.69,5.168,1521549638.858
23268,v23,9,t421,1521549633.832,5.75,1521549639.585
22052,v21,9,t420,1521549633.503,7.016,1521549640.519
15780,v12,9,t417,1521549637.129,5.516,1521549642.645
14212,v13,9,t423,1521549636.953,5.725,1521549642.678
21356,v11,9,t419,1521549636.189,7.327,1521549643.516
22052,v13,10,t56,1521549640.519,3.92,1521549644.439
22736,v32,9,t424,1521549638.117,6.414,1521549644.536
23292,v11,10,t57,1521549638.858,5.753,1521549644.625
22908,v31,9,t422,1521549637.525,7.517,1521549645.043
23268,v12,10,t51,1521549639.586,5.673,1521549645.26
21356,v23,10,t52,1521549643.516,4.446,1521549647.963
14212,v22,10,t53,1521549642.678,6.156,1521549648.834
22736,v32,10,t54,1521549644.537,4.64,1521549649.177
23268,v13,11,t516,1521549645.26,4.091,1521549649.351
15780,v21,10,t58,1521549642.645,7.029,1521549649.674
22908,v12,11,t510,1521549645.043,4.836,1521549649.879
23292,v11,11,t515,1521549644.626,5.716,1521549650.343
22052,v31,10,t55,1521549644.439,7.967,1521549652.407
22736,v23,11,t59,1521549649.177,4.242,1521549653.419
14212,v22,11,t514,1521549648.834,5.278,1521549654.113
21356,v21,11,t512,1521549647.964,6.222,1521549654.188
15780,v32,11,t513,1521549649.674,4.806,1521549654.48
23268,v31,11,t511,1521549649.351,5.56,1521549654.912
22908,v13,12,t517,1521549649.881,5.495,1521549655.377
23292,v22,12,t519,1521549650.343,6.941,1521549657.285
22052,v31,12,t518,1521549652.407,8.014,1521549660.421
