pid_num,vm,task_num,task,setup,duration,cutting
14364,v13,0,t13,1520398142.558,4.389,1520398146.947
6572,v32,0,t16,1520398142.959,4.43,1520398147.389
7772,v12,0,t15,1520398142.383,5.106,1520398147.49
16928,v22,0,t12,1520398142.686,5.035,1520398147.721
76,v23,0,t17,1520398142.706,5.023,1520398147.73
15592,v31,0,t18,1520398142.723,5.368,1520398148.091
9088,v11,0,t14,1520398142.137,6.013,1520398148.15
2192,v21,0,t11,1520398142.682,6.391,1520398149.073
7772,v13,1,t23,1520398147.49,4.575,1520398152.065
6572,v12,1,t110,1520398147.389,5.145,1520398152.535
15592,v23,1,t21,1520398148.091,5.003,1520398153.094
16928,v21,1,t111,1520398147.721,6.024,1520398153.745
14364,v11,1,t113,1520398146.947,6.914,1520398153.862
2192,v32,1,t112,1520398149.074,5.139,1520398154.214
76,v22,1,t22,1520398147.73,6.78,1520398154.51
9088,v31,1,t19,1520398148.15,6.945,1520398155.096
6572,v12,2,t27,1520398152.535,5.986,1520398158.522
15592,v13,2,t26,1520398153.094,5.676,1520398158.771
2192,v23,2,t29,1520398154.215,5.821,1520398160.036
7772,v11,2,t211,1520398152.065,8.342,1520398160.408
14364,v22,2,t24,1520398153.862,7.385,1520398161.247
9088,v32,2,t25,1520398155.096,6.439,1520398161.536
16928,v21,2,t210,1520398153.745,8.212,1520398161.958
76,v31,2,t28,1520398154.51,7.789,1520398162.299
2192,v13,3,t216,1520398160.036,3.963,1520398163.999
15592,v12,3,t213,1520398158.771,5.595,1520398164.366
6572,v11,3,t31,1520398158.522,6.143,1520398164.665
9088,v23,3,t214,1520398161.536,4.311,1520398165.847
14364,v22,3,t217,1520398161.247,4.985,1520398166.232
76,v32,3,t212,1520398162.299,4.633,1520398166.933
7772,v21,3,t215,1520398160.408,6.556,1520398166.965
16928,v31,3,t32,1520398161.96,6.088,1520398168.048
15592,v12,4,t33,1520398164.366,5.327,1520398169.693
2192,v11,4,t36,1520398163.999,5.943,1520398169.942
6572,v13,4,t39,1520398164.665,5.376,1520398170.041
14364,v22,4,t34,1520398166.232,5.748,1520398171.98
76,v23,4,t310,1520398166.933,5.295,1520398172.228
16928,v32,4,t38,1520398168.048,4.98,1520398173.028
9088,v21,4,t37,1520398165.847,7.755,1520398173.602
7772,v31,4,t35,1520398166.965,7.997,1520398174.962
6572,v13,5,t311,1520398170.041,5.619,1520398175.661
2192,v12,5,t314,1520398169.942,6.1,1520398176.043
15592,v11,5,t316,1520398169.693,7.327,1520398177.02
16928,v23,5,t313,1520398173.028,5.23,1520398178.259
76,v22,5,t41,1520398172.228,6.394,1520398178.622
14364,v21,5,t315,1520398171.98,8.227,1520398180.208
2192,v12,6,t410,1520398176.043,4.719,1520398180.762
15592,v13,6,t43,1520398177.02,4.031,1520398181.051
7772,v32,5,t312,1520398174.962,6.315,1520398181.277
9088,v31,5,t42,1520398173.602,7.938,1520398181.541
6572,v11,6,t48,1520398175.661,7.073,1520398182.734
76,v22,6,t49,1520398178.622,5.076,1520398183.7
14364,v23,6,t47,1520398180.208,4.113,1520398184.322
16928,v21,6,t46,1520398178.259,6.189,1520398184.448
15592,v32,6,t44,1520398181.051,4.644,1520398185.695
2192,v31,6,t45,1520398180.762,5.825,1520398186.587
6572,v13,7,t52,1520398182.734,4.19,1520398186.925
9088,v12,7,t414,1520398181.541,5.768,1520398187.309
16928,v23,7,t411,1520398184.448,4.77,1520398189.219
7772,v11,7,t413,1520398181.277,7.998,1520398189.276
14364,v22,7,t51,1520398184.322,5.795,1520398190.117
76,v21,7,t54,1520398183.7,6.482,1520398190.182
15592,v31,7,t53,1520398185.695,6.074,1520398191.77
2192,v32,7,t412,1520398186.587,6.401,1520398192.989
9088,v12,8,t511,1520398187.309,6.849,1520398194.159
16928,v13,8,t56,1520398189.22,5.571,1520398194.791
6572,v11,8,t57,1520398186.925,8.478,1520398195.403
76,v23,8,t510,1520398190.182,5.988,1520398196.17
7772,v21,8,t59,1520398189.276,7.71,1520398196.986
14364,v22,8,t55,1520398190.117,7.177,1520398197.294
9088,v12,9,t517,1520398194.159,4.985,1520398199.144
15592,v31,8,t512,1520398191.77,7.446,1520398199.216
16928,v13,9,t518,1520398194.791,4.43,1520398199.221
2192,v32,8,t58,1520398192.989,6.368,1520398199.357
6572,v21,9,t513,1520398195.403,5.989,1520398201.392
7772,v23,9,t519,1520398196.986,4.437,1520398201.423
76,v22,9,t515,1520398196.17,5.394,1520398201.564
14364,v31,9,t514,1520398197.294,5.532,1520398202.827
9088,v32,9,t516,1520398199.144,4.869,1520398204.014
