pid_num,vm,task_num,task,setup,duration,cutting
17660,v13,0,t18,1520397808.561,4.039,1520397812.6
17852,v23,0,t11,1520397808.562,4.18,1520397812.742
18428,v12,0,t13,1520397808.561,4.678,1520397813.239
988,v22,0,t17,1520397808.561,5.178,1520397813.739
18404,v11,0,t14,1520397808.561,5.713,1520397814.274
12600,v31,0,t15,1520397808.562,5.775,1520397814.338
17956,v21,0,t16,1520397808.561,6.529,1520397815.09
17660,v32,0,t12,1520397812.657,4.654,1520397817.312
988,v13,1,t113,1520397813.739,4.145,1520397817.884
18428,v12,1,t111,1520397813.239,5.736,1520397818.975
17956,v23,1,t112,1520397815.091,4.561,1520397819.652
12600,v22,1,t110,1520397814.338,5.586,1520397819.924
17852,v11,1,t23,1520397812.742,7.249,1520397819.992
18404,v21,1,t21,1520397814.275,6.216,1520397820.491
17660,v31,1,t22,1520397817.312,5.716,1520397823.028
988,v32,1,t19,1520397817.884,5.455,1520397823.339
12600,v13,2,t28,1520397819.924,5.171,1520397825.096
17956,v12,2,t27,1520397819.652,6.707,1520397826.36
18428,v11,2,t210,1520397818.975,7.447,1520397826.423
17852,v21,2,t29,1520397819.992,7.681,1520397827.674
18404,v22,2,t211,1520397820.491,7.384,1520397827.876
17660,v23,2,t25,1520397823.029,5.172,1520397828.202
18428,v12,3,t31,1520397826.423,4.854,1520397831.277
988,v31,2,t26,1520397823.339,7.961,1520397831.3
12600,v32,2,t24,1520397825.096,6.416,1520397831.513
17852,v13,3,t213,1520397827.674,4.286,1520397831.96
17660,v23,3,t215,1520397828.202,4.178,1520397832.38
17956,v11,3,t216,1520397826.36,6.513,1520397832.873
18092,v22,3,t217,1520397828.026,5.629,1520397833.656
18404,v21,3,t32,1520397827.876,6.052,1520397833.929
988,v32,3,t214,1520397831.3,4.768,1520397836.068
18428,v31,3,t212,1520397831.277,5.419,1520397836.697
17660,v13,4,t36,1520397832.38,4.326,1520397836.707
17852,v12,4,t35,1520397831.96,6.804,1520397838.764
18404,v23,4,t33,1520397833.929,5.303,1520397839.233
12600,v11,4,t38,1520397831.513,8.355,1520397839.868
18092,v22,4,t39,1520397833.656,6.899,1520397840.555
17956,v21,4,t310,1520397832.873,8.416,1520397841.29
988,v31,4,t34,1520397836.068,5.848,1520397841.917
18428,v32,4,t37,1520397836.697,5.717,1520397842.414
18404,v13,5,t311,1520397839.233,5.279,1520397844.512
17660,v11,5,t41,1520397836.707,8.143,1520397844.851
17852,v12,5,t312,1520397838.764,6.658,1520397845.422
18092,v22,5,t315,1520397840.556,6.499,1520397847.056
17956,v23,5,t314,1520397841.29,6.03,1520397847.321
12600,v21,5,t42,1520397839.868,8.137,1520397848.006
18428,v32,5,t316,1520397842.414,6.568,1520397848.982
17852,v13,6,t46,1520397845.422,3.899,1520397849.322
988,v31,5,t313,1520397841.917,7.929,1520397849.846
17660,v12,6,t43,1520397844.851,5.038,1520397849.89
18404,v11,6,t49,1520397844.512,5.931,1520397850.443
12600,v23,6,t45,1520397848.006,4.092,1520397852.098
17956,v22,6,t48,1520397847.322,5.508,1520397852.83
18092,v21,6,t47,1520397847.056,6.713,1520397853.769
18428,v31,6,t410,1520397848.982,5.404,1520397854.387
17852,v32,6,t44,1520397849.323,5.362,1520397854.686
18404,v13,7,t53,1520397850.444,4.482,1520397854.926
988,v11,7,t54,1520397849.846,6.174,1520397856.02
17660,v12,7,t51,1520397849.89,6.663,1520397856.553
18092,v23,7,t413,1520397853.769,4.271,1520397858.04
12600,v21,7,t414,1520397852.098,7.431,1520397859.53
17956,v22,7,t412,1520397852.83,7.185,1520397860.016
17852,v32,7,t411,1520397854.687,6.013,1520397860.7
18428,v31,7,t52,1520397854.387,7.239,1520397861.626
988,v12,8,t56,1520397856.02,5.679,1520397861.699
17660,v13,8,t512,1520397856.553,5.273,1520397861.827
18404,v11,8,t58,1520397854.926,8.41,1520397863.337
17660,v13,9,t514,1520397861.827,3.862,1520397865.689
17956,v23,8,t511,1520397860.017,5.726,1520397865.743
988,v12,9,t518,1520397861.699,4.752,1520397866.451
18092,v21,8,t59,1520397858.04,8.483,1520397866.524
12600,v22,8,t510,1520397859.53,7.157,1520397866.687
18428,v32,8,t55,1520397861.627,6.597,1520397868.228
17852,v31,8,t57,1520397860.7,7.884,1520397868.584
18404,v21,9,t519,1520397863.338,6.046,1520397869.384
17956,v23,9,t513,1520397865.743,4.395,1520397870.139
17660,v22,9,t515,1520397865.69,5.204,1520397870.894
18092,v32,9,t516,1520397866.526,4.985,1520397871.512
988,v31,9,t517,1520397866.451,5.589,1520397872.04
