pid_num,vm,task_num,task,setup,duration,cutting
4556,v13,0,t15,1519812488.455,4.738,1519812493.195
1704,v12,0,t14,1519812488.419,5.691,1519812494.112
1668,v23,0,t16,1519812489.703,5.061,1519812494.768
4472,v22,0,t21,1519812489.007,6.093,1519812495.104
1412,v11,0,t11,1519812488.367,6.984,1519812495.352
4652,v21,0,t22,1519812488.535,7.387,1519812495.925
4188,v31,0,t13,1519812489.987,6.582,1519812496.573
4556,v32,0,t12,1519812493.203,5.393,1519812498.599
4472,v13,1,t32,1519812495.104,4.772,1519812499.879
1668,v12,1,t25,1519812494.768,5.698,1519812500.467
1704,v11,1,t33,1519812494.112,7.112,1519812501.227
4188,v23,1,t23,1519812496.573,5.15,1519812501.723
4652,v22,1,t31,1519812495.925,6.259,1519812502.187
1412,v21,1,t26,1519812495.352,7.372,1519812502.727
4472,v32,1,t24,1519812499.879,5.405,1519812505.287
4556,v31,1,t27,1519812498.599,6.695,1519812505.295
4188,v13,2,t42,1519812501.723,4.88,1519812506.603
1704,v12,2,t41,1519812501.227,5.916,1519812507.144
1668,v11,2,t43,1519812500.467,7.19,1519812507.66
1412,v22,2,t34,1519812502.727,6.277,1519812509.005
4652,v21,2,t44,1519812502.187,7.538,1519812509.729
4472,v23,2,t35,1519812505.287,5.158,1519812510.449
4556,v31,2,t36,1519812505.295,6.81,1519812512.107
4188,v32,2,t37,1519812506.603,5.594,1519812512.199
1668,v12,3,t48,1519812507.66,5.716,1519812513.379
1412,v13,3,t47,1519812509.005,4.84,1519812513.848
1704,v11,3,t46,1519812507.144,7.036,1519812514.183
14220,v23,3,t49,1519812510.766,5.001,1519812515.77
4472,v22,3,t45,1519812510.449,6.082,1519812516.534
4652,v21,3,t52,1519812509.729,7.326,1519812517.058
4188,v32,3,t51,1519812512.199,5.416,1519812517.618
1412,v13,4,t54,1519812513.848,4.77,1519812518.621
4556,v31,3,t53,1519812512.107,6.624,1519812518.733
1668,v12,4,t56,1519812513.379,5.864,1519812519.243
1704,v21,4,t57,1519812514.183,7.303,1519812521.488
14220,v22,4,t55,1519812515.77,6.301,1519812522.073
4472,v32,4,t58,1519812516.534,5.547,1519812522.081
