pid_num,vm,task_num,task,setup,duration,cutting
5324,v13,0,t18,1520397893.772,3.869,1520397897.641
17444,v23,0,t12,1520397893.923,4.137,1520397898.06
17628,v12,0,t17,1520397893.721,5.009,1520397898.73
13712,v32,0,t14,1520397894.018,4.737,1520397898.755
15484,v11,0,t11,1520397892.895,6.324,1520397899.22
18208,v22,0,t16,1520397893.854,5.461,1520397899.315
17000,v21,0,t13,1520397893.822,6.155,1520397899.978
14520,v31,0,t15,1520397893.949,6.076,1520397900.025
17628,v13,1,t112,1520397898.73,4.938,1520397903.669
5324,v11,1,t22,1520397897.674,6.069,1520397903.744
17444,v12,1,t19,1520397898.06,6.661,1520397904.722
18208,v23,1,t23,1520397899.315,5.564,1520397904.879
15484,v22,1,t111,1520397899.223,6.29,1520397905.514
14520,v32,1,t21,1520397900.027,6.252,1520397906.279
13712,v21,1,t113,1520397898.755,7.702,1520397906.458
17000,v31,1,t110,1520397899.979,7.762,1520397907.741
5324,v12,2,t29,1520397903.744,6.077,1520397909.821
17444,v13,2,t26,1520397904.722,5.545,1520397910.268
17628,v11,2,t28,1520397903.669,7.752,1520397911.421
14520,v23,2,t27,1520397906.279,5.618,1520397911.898
18208,v21,2,t211,1520397904.879,7.459,1520397912.339
15484,v22,2,t24,1520397905.514,7.204,1520397912.719
17000,v32,2,t210,1520397907.741,6.458,1520397914.199
13712,v31,2,t25,1520397906.459,8.01,1520397914.469
17628,v13,3,t213,1520397911.421,4.263,1520397915.684
17444,v12,3,t212,1520397910.268,5.547,1520397915.816
5324,v11,3,t32,1520397909.821,6.263,1520397916.085
15484,v23,3,t214,1520397912.719,4.521,1520397917.241
18208,v22,3,t217,1520397912.34,5.305,1520397917.645
14520,v21,3,t216,1520397911.899,6.57,1520397918.469
13712,v32,3,t215,1520397914.469,4.803,1520397919.272
5324,v13,4,t38,1520397916.085,4.352,1520397920.437
17000,v31,3,t31,1520397914.199,6.305,1520397920.505
17628,v11,4,t34,1520397915.684,5.757,1520397921.442
17444,v12,4,t33,1520397915.819,6.363,1520397922.182
14520,v23,4,t39,1520397918.469,4.352,1520397922.821
18208,v22,4,t36,1520397917.645,6.41,1520397924.055
15484,v21,4,t35,1520397917.241,8.104,1520397925.345
5324,v32,4,t310,1520397920.437,4.98,1520397925.418
13712,v31,4,t37,1520397919.272,7.647,1520397926.929
17444,v13,5,t313,1520397922.182,5.538,1520397927.72
17628,v12,5,t314,1520397921.442,6.421,1520397927.863
17000,v11,5,t41,1520397920.505,8.224,1520397928.73
18208,v22,5,t315,1520397924.055,6.821,1520397930.877
14520,v21,5,t42,1520397922.821,8.39,1520397931.212
15484,v23,5,t311,1520397925.345,6.104,1520397931.45
17000,v13,6,t49,1520397928.73,3.927,1520397932.657
5324,v31,5,t316,1520397925.418,7.426,1520397932.845
17628,v12,6,t48,1520397927.863,5.291,1520397933.154
13712,v32,5,t312,1520397926.929,6.25,1520397933.179
17444,v11,6,t410,1520397927.72,5.753,1520397933.474
15484,v23,6,t46,1520397931.45,4.585,1520397936.035
18208,v21,6,t47,1520397930.877,5.993,1520397936.87
14520,v22,6,t43,1520397931.212,5.901,1520397937.114
5324,v32,6,t44,1520397932.845,4.435,1520397937.281
17444,v13,7,t412,1520397933.474,4.082,1520397937.557
13712,v12,7,t51,1520397933.179,5.953,1520397939.133
17000,v31,6,t45,1520397932.657,6.972,1520397939.629
17628,v11,7,t53,1520397933.154,7.616,1520397940.771
14520,v23,7,t54,1520397937.114,5.576,1520397942.69
5324,v31,7,t52,1520397937.281,6.234,1520397943.515
17444,v32,7,t411,1520397937.557,6.232,1520397943.789
18208,v22,7,t414,1520397936.87,7.34,1520397944.211
15484,v21,7,t413,1520397936.035,8.462,1520397944.497
17000,v12,8,t59,1520397939.629,6.502,1520397946.132
17628,v13,8,t57,1520397940.771,5.418,1520397946.189
13712,v11,8,t56,1520397939.133,7.086,1520397946.219
17444,v23,8,t511,1520397943.789,5.641,1520397949.43
17628,v13,9,t517,1520397946.19,4.102,1520397950.294
5324,v22,8,t510,1520397943.515,6.875,1520397950.391
14520,v21,8,t512,1520397942.69,8.296,1520397950.986
15484,v32,8,t58,1520397944.497,6.505,1520397951.003
17000,v12,9,t513,1520397946.132,4.956,1520397951.088
18208,v31,8,t55,1520397944.211,8.011,1520397952.223
13712,v21,9,t514,1520397946.22,6.313,1520397952.534
17444,v22,9,t518,1520397949.43,5.228,1520397954.659
17628,v23,9,t515,1520397950.294,4.399,1520397954.694
14520,v32,9,t516,1520397950.986,4.723,1520397955.71
5324,v31,9,t519,1520397950.391,5.373,1520397955.765
