pid_num,vm,task_num,task,setup,duration,cutting
10548,v23,0,t16,1520398222.966,4.175,1520398227.141
18572,v12,0,t13,1520398222.453,4.764,1520398227.217
18620,v13,0,t14,1520398222.602,4.655,1520398227.257
13088,v22,0,t17,1520398222.619,5.113,1520398227.732
18548,v32,0,t11,1520398223.039,4.733,1520398227.772
13896,v31,0,t15,1520398223.029,5.37,1520398228.4
16176,v11,0,t18,1520398222.322,6.297,1520398228.619
2176,v21,0,t12,1520398222.611,6.947,1520398229.558
18620,v13,1,t111,1520398227.257,4.132,1520398231.39
18572,v12,1,t22,1520398227.217,5.609,1520398232.826
13896,v23,1,t110,1520398228.4,6.007,1520398234.407
10548,v11,1,t113,1520398227.141,7.511,1520398234.653
18548,v22,1,t23,1520398227.772,7.217,1520398234.99
13088,v21,1,t21,1520398227.732,7.379,1520398235.112
2176,v32,1,t112,1520398229.558,5.839,1520398235.397
16176,v31,1,t19,1520398228.619,7.867,1520398236.486
18620,v11,2,t210,1520398231.39,8.053,1520398239.445
18572,v12,2,t211,1520398232.826,6.762,1520398239.588
13896,v13,2,t24,1520398234.412,5.478,1520398239.892
13088,v23,2,t25,1520398235.112,5.832,1520398240.945
18548,v22,2,t27,1520398234.99,6.662,1520398241.652
10548,v21,2,t28,1520398234.653,7.823,1520398242.476
16176,v32,2,t29,1520398236.486,6.468,1520398242.954
2176,v31,2,t26,1520398235.397,7.893,1520398243.29
13896,v13,3,t215,1520398239.895,3.979,1520398243.874
18572,v12,3,t214,1520398239.59,5.169,1520398244.76
18620,v11,3,t31,1520398239.445,6.018,1520398245.464
10548,v23,3,t216,1520398242.476,4.265,1520398246.741
18548,v22,3,t217,1520398241.652,5.556,1520398247.208
13088,v21,3,t212,1520398240.945,6.577,1520398247.522
2176,v32,3,t32,1520398243.29,4.668,1520398247.959
16176,v31,3,t213,1520398242.954,6.524,1520398249.479
18620,v13,4,t38,1520398245.464,5.531,1520398250.995
18572,v12,4,t34,1520398244.76,6.629,1520398251.389
13896,v11,4,t37,1520398243.874,7.938,1520398251.813
18548,v22,4,t310,1520398247.208,5.401,1520398252.61
13088,v23,4,t36,1520398247.522,5.221,1520398252.744
10548,v21,4,t39,1520398246.741,7.683,1520398254.425
16176,v32,4,t35,1520398249.48,6.31,1520398255.79
2176,v31,4,t33,1520398247.959,7.901,1520398255.86
13896,v13,5,t42,1520398251.813,5.692,1520398257.506
18572,v12,5,t316,1520398251.389,6.476,1520398257.866
18620,v11,5,t311,1520398250.995,7.663,1520398258.659
13088,v22,5,t312,1520398252.744,7.361,1520398260.105
10548,v23,5,t314,1520398254.426,5.803,1520398260.229
18548,v21,5,t313,1520398252.61,8.646,1520398261.257
2176,v32,5,t41,1520398255.861,6.329,1520398262.191
18572,v12,6,t47,1520398257.866,5.048,1520398262.914
18620,v13,6,t43,1520398258.659,4.462,1520398263.121
16176,v31,5,t315,1520398255.79,7.809,1520398263.599
13896,v11,6,t46,1520398257.506,6.885,1520398264.392
10548,v22,6,t410,1520398260.23,5.057,1520398265.288
18548,v23,6,t44,1520398261.257,4.215,1520398265.472
13088,v21,6,t45,1520398260.105,5.944,1520398266.049
18572,v32,6,t48,1520398262.914,4.646,1520398267.56
2176,v31,6,t49,1520398262.191,5.545,1520398267.736
16176,v12,7,t413,1520398263.599,4.895,1520398268.495
13896,v13,7,t414,1520398264.392,5.034,1520398269.426
13088,v23,7,t52,1520398266.049,4.766,1520398270.816
18620,v11,7,t51,1520398263.121,8.217,1520398271.34
18548,v22,7,t412,1520398265.472,6.089,1520398271.561
10548,v21,7,t411,1520398265.288,6.82,1520398272.109
18572,v31,7,t53,1520398267.56,5.449,1520398273.009
2176,v32,7,t54,1520398267.736,5.536,1520398273.273
13896,v12,8,t59,1520398269.429,6.02,1520398275.45
13088,v13,8,t511,1520398270.816,5.357,1520398276.174
16176,v11,8,t56,1520398268.495,7.734,1520398276.229
10548,v23,8,t510,1520398272.109,5.999,1520398278.108
18548,v22,8,t57,1520398271.562,7.369,1520398278.932
2176,v32,8,t55,1520398273.273,6.406,1520398279.679
18620,v21,8,t58,1520398271.34,8.84,1520398280.18
16176,v13,9,t519,1520398276.229,4.179,1520398280.409
18572,v31,8,t512,1520398273.01,7.512,1520398280.523
13088,v12,9,t515,1520398276.175,4.68,1520398280.856
13896,v11,9,t517,1520398275.45,5.709,1520398281.16
18548,v23,9,t514,1520398278.932,4.161,1520398283.094
10548,v22,9,t518,1520398278.108,5.218,1520398283.326
18620,v32,9,t516,1520398280.181,4.839,1520398285.021
2176,v31,9,t513,1520398279.679,5.481,1520398285.16
