pid_num,vm,task_num,task,setup,duration,cutting
14424,v13,0,t16,1520397159.601,3.872,1520397163.474
16956,v23,0,t17,1520397159.922,4.343,1520397164.265
11032,v12,0,t15,1520397159.556,5.068,1520397164.625
15900,v32,0,t18,1520397160.267,4.411,1520397164.679
15496,v11,0,t14,1520397159.132,6.235,1520397165.368
14432,v22,0,t11,1520397159.737,5.962,1520397165.699
15492,v31,0,t13,1520397160.176,5.543,1520397165.719
5156,v21,0,t12,1520397159.685,7.142,1520397166.827
11032,v13,1,t19,1520397164.625,4.198,1520397168.824
14424,v11,1,t21,1520397163.474,6.362,1520397169.836
14432,v23,1,t23,1520397165.7,4.694,1520397170.395
16956,v12,1,t113,1520397164.266,6.377,1520397170.643
15496,v22,1,t112,1520397165.368,6.276,1520397171.644
15900,v21,1,t22,1520397164.68,7.996,1520397172.676
15492,v31,1,t110,1520397165.719,7.066,1520397172.786
5156,v32,1,t111,1520397166.827,6.283,1520397173.11
14432,v13,2,t211,1520397170.395,5.324,1520397175.719
14424,v12,2,t26,1520397169.836,6.89,1520397176.727
11032,v11,2,t27,1520397168.824,8.337,1520397177.162
15900,v23,2,t28,1520397172.676,5.818,1520397178.494
15496,v22,2,t24,1520397171.644,6.856,1520397178.5
16956,v21,2,t29,1520397170.643,8.103,1520397178.747
5156,v32,2,t25,1520397173.11,6.454,1520397179.564
15492,v31,2,t210,1520397172.786,7.643,1520397180.429
11032,v13,3,t32,1520397177.163,3.941,1520397181.104
14432,v11,3,t31,1520397175.719,5.735,1520397181.455
14424,v12,3,t217,1520397176.727,4.921,1520397181.648
16956,v23,3,t212,1520397178.747,4.244,1520397182.991
15496,v22,3,t216,1520397178.501,5.168,1520397183.67
15492,v32,3,t215,1520397180.429,4.406,1520397184.836
15900,v21,3,t214,1520397178.494,6.375,1520397184.869
5156,v31,3,t213,1520397179.564,5.393,1520397184.957
14424,v13,4,t34,1520397181.648,4.07,1520397185.719
14432,v12,4,t310,1520397181.455,6.63,1520397188.086
11032,v11,4,t39,1520397181.104,8.344,1520397189.449
15492,v23,4,t35,1520397184.836,4.738,1520397189.575
15496,v22,4,t33,1520397183.67,6.189,1520397189.859
5156,v32,4,t38,1520397184.957,6.114,1520397191.071
16956,v21,4,t36,1520397182.991,8.506,1520397191.497
15900,v31,4,t37,1520397184.869,6.704,1520397191.573
14424,v11,5,t312,1520397185.719,8.418,1520397194.137
11032,v13,5,t42,1520397189.449,5.411,1520397194.86
14432,v12,5,t313,1520397188.086,6.869,1520397194.955
5156,v23,5,t316,1520397191.071,5.288,1520397196.36
15496,v22,5,t315,1520397189.86,7.099,1520397196.959
15900,v32,5,t41,1520397191.573,6.6,1520397198.174
15492,v21,5,t314,1520397189.575,8.76,1520397198.335
14432,v13,6,t49,1520397194.955,3.906,1520397198.861
16956,v31,5,t311,1520397191.497,7.889,1520397199.386
11032,v12,6,t44,1520397194.86,5.6,1520397200.461
14424,v11,6,t47,1520397194.137,6.409,1520397200.547
5156,v21,6,t48,1520397196.36,5.959,1520397202.319
15900,v23,6,t46,1520397198.174,4.245,1520397202.42
15496,v22,6,t410,1520397196.959,5.739,1520397202.699
14432,v32,6,t45,1520397198.861,4.629,1520397203.491
15492,v31,6,t43,1520397198.335,5.635,1520397203.97
11032,v12,7,t412,1520397200.461,5.429,1520397205.891
14424,v13,7,t51,1520397200.547,5.54,1520397206.087
16956,v11,7,t54,1520397199.386,6.885,1520397206.272
15496,v23,7,t52,1520397202.699,5.942,1520397208.642
14432,v31,7,t53,1520397203.491,5.407,1520397208.898
15492,v32,7,t413,1520397203.97,5.307,1520397209.278
15900,v22,7,t414,1520397202.42,6.871,1520397209.292
5156,v21,7,t411,1520397202.319,7.494,1520397209.813
16956,v13,8,t58,1520397206.272,5.702,1520397211.974
14424,v12,8,t510,1520397206.087,6.535,1520397212.622
11032,v11,8,t57,1520397205.891,7.775,1520397213.666
15492,v23,8,t55,1520397209.278,5.829,1520397215.108
14432,v22,8,t56,1520397208.898,6.651,1520397215.55
5156,v32,8,t59,1520397209.813,6.431,1520397216.245
15900,v31,8,t512,1520397209.292,7.996,1520397217.289
14424,v12,9,t516,1520397212.622,4.816,1520397217.439
15496,v21,8,t511,1520397208.642,8.84,1520397217.483
11032,v13,9,t515,1520397213.666,4.264,1520397217.931
16956,v11,9,t519,1520397211.974,6.014,1520397217.988
14432,v23,9,t514,1520397215.55,4.173,1520397219.723
15492,v22,9,t517,1520397215.108,5.215,1520397220.324
5156,v31,9,t513,1520397216.245,5.67,1520397221.915
15900,v32,9,t518,1520397217.289,5.304,1520397222.593
