pid_num,vm,task_num,task,setup,duration,cutting
1772,v13,0,t22,1519818892.125,4.716,1519818896.844
10896,v23,0,t12,1519818892.343,5.0,1519818897.344
2380,v12,0,t13,1519818892.015,5.74,1519818897.765
14684,v32,0,t16,1519818892.453,5.391,1519818897.859
12844,v22,0,t14,1519818892.265,6.089,1519818898.359
11188,v11,0,t21,1519818891.828,7.009,1519818898.844
2808,v31,0,t15,1519818892.453,6.617,1519818899.078
13732,v21,0,t11,1519818892.234,7.259,1519818899.5
2380,v13,1,t26,1519818897.765,4.875,1519818902.64
10896,v12,1,t33,1519818897.344,5.843,1519818903.187
11188,v23,1,t31,1519818898.844,5.173,1519818904.031
1772,v11,1,t25,1519818896.844,7.203,1519818904.047
12844,v22,1,t24,1519818898.359,6.105,1519818904.469
13732,v32,1,t32,1519818899.5,5.591,1519818905.094
14684,v21,1,t27,1519818897.859,7.53,1519818905.391
2808,v31,1,t23,1519818899.078,6.834,1519818905.922
11188,v13,2,t37,1519818904.031,4.893,1519818908.937
10896,v12,2,t36,1519818903.187,5.876,1519818909.078
2380,v11,2,t35,1519818902.64,7.148,1519818909.797
13732,v23,2,t41,1519818905.094,5.17,1519818910.266
12844,v22,2,t43,1519818904.469,6.287,1519818910.766
1772,v21,2,t34,1519818904.047,7.411,1519818911.469
2808,v32,2,t44,1519818905.922,5.557,1519818911.484
14684,v31,2,t42,1519818905.391,6.812,1519818912.203
2380,v13,3,t48,1519818909.797,4.725,1519818914.531
10896,v12,3,t52,1519818909.078,5.72,1519818914.812
11188,v11,3,t45,1519818908.937,6.987,1519818915.937
1772,v23,3,t51,1519818911.469,5.047,1519818916.516
12844,v22,3,t46,1519818910.766,6.096,1519818916.875
13732,v21,3,t53,1519818910.266,7.273,1519818917.547
14684,v32,3,t47,1519818912.203,5.426,1519818917.641
2808,v31,3,t49,1519818911.484,6.643,1519818918.141
10896,v13,4,t57,1519818914.812,4.869,1519818919.688
2380,v12,4,t56,1519818914.531,5.811,1519818920.344
12844,v32,4,t54,1519818916.875,5.575,1519818922.453
1772,v22,4,t55,1519818916.516,6.313,1519818922.844
11188,v21,4,t58,1519818915.937,7.43,1519818923.375
