pid_num,vm,task_num,task,setup,duration,cutting
12476,v13,0,t14,1519819219.127,4.718,1519819223.851
15044,v23,0,t15,1519819219.381,5.025,1519819224.425
14536,v12,0,t13,1519819219.059,5.696,1519819224.756
15304,v32,0,t16,1519819219.446,5.445,1519819224.903
14700,v22,0,t22,1519819219.264,6.107,1519819225.372
6128,v11,0,t12,1519819218.602,7.009,1519819225.625
14516,v31,0,t11,1519819219.43,6.672,1519819226.104
12632,v21,0,t21,1519819219.243,7.278,1519819226.526
14536,v13,1,t31,1519819224.756,4.761,1519819229.531
15044,v12,1,t27,1519819224.425,5.791,1519819230.232
6128,v23,1,t33,1519819225.625,5.13,1519819230.764
12476,v11,1,t23,1519819223.851,7.057,1519819230.911
14700,v22,1,t32,1519819225.372,6.317,1519819231.697
12632,v32,1,t25,1519819226.526,5.391,1519819231.934
15304,v21,1,t24,1519819224.904,7.527,1519819232.435
14516,v31,1,t26,1519819226.105,6.715,1519819232.835
6128,v13,2,t36,1519819230.764,4.885,1519819235.651
15044,v12,2,t41,1519819230.232,5.849,1519819236.083
14536,v11,2,t34,1519819229.531,7.161,1519819236.699
12632,v23,2,t35,1519819231.934,5.144,1519819237.084
14700,v22,2,t42,1519819231.697,6.295,1519819238.001
12476,v21,2,t44,1519819230.911,7.472,1519819238.386
14516,v32,2,t37,1519819232.835,5.56,1519819238.401
15304,v31,2,t43,1519819232.435,6.796,1519819239.24
14536,v13,3,t46,1519819236.699,4.766,1519819241.475
15044,v12,3,t52,1519819236.083,5.756,1519819241.844
6128,v11,3,t51,1519819235.651,6.989,1519819242.645
12476,v23,3,t45,1519819238.386,5.032,1519819243.424
14700,v22,3,t47,1519819238.001,6.151,1519819244.163
12632,v21,3,t48,1519819237.084,7.262,1519819244.347
15304,v32,3,t49,1519819239.24,5.435,1519819244.679
14516,v31,3,t53,1519819238.401,6.589,1519819244.995
15044,v13,4,t57,1519819241.844,4.774,1519819246.63
14536,v12,4,t58,1519819241.475,5.754,1519819247.23
14700,v23,4,t54,1519819244.163,5.177,1519819249.356
12476,v22,4,t55,1519819243.425,6.248,1519819249.688
6128,v21,4,t56,1519819242.645,7.425,1519819250.073
