pid_num,vm,task_num,task,setup,duration,cutting
9364,v13,0,t22,1519812208.873,4.707,1519812213.583
3756,v23,0,t16,1519812208.989,5.01,1519812214.003
5620,v12,0,t21,1519812208.817,5.761,1519812214.579
14240,v32,0,t12,1519812209.261,5.41,1519812214.675
11868,v22,0,t11,1519812208.913,6.082,1519812214.999
12852,v11,0,t15,1519812208.333,6.994,1519812215.331
5708,v31,0,t13,1519812209.237,6.627,1519812215.867
13696,v21,0,t14,1519812208.873,7.271,1519812216.147
5620,v13,1,t24,1519812214.579,4.78,1519812219.359
3756,v12,1,t27,1519812214.003,5.804,1519812219.807
12852,v23,1,t26,1519812215.331,5.083,1519812220.415
9364,v11,1,t33,1519812213.655,7.13,1519812220.787
11868,v22,1,t25,1519812214.999,6.167,1519812221.167
13696,v32,1,t23,1519812216.151,5.515,1519812221.667
14240,v21,1,t32,1519812214.675,7.426,1519812222.103
5708,v31,1,t31,1519812215.867,6.605,1519812222.476
12852,v13,2,t43,1519812220.415,4.861,1519812225.28
3756,v12,2,t34,1519812219.807,5.827,1519812225.636
5620,v11,2,t42,1519812219.359,7.159,1519812226.52
13696,v23,2,t35,1519812221.667,5.185,1519812226.856
11868,v22,2,t37,1519812221.167,6.319,1519812227.488
5708,v32,2,t36,1519812222.476,5.593,1519812228.072
9364,v21,2,t44,1519812220.787,7.496,1519812228.284
14240,v31,2,t41,1519812222.103,6.828,1519812228.932
5620,v13,3,t52,1519812226.52,4.739,1519812231.26
3756,v12,3,t46,1519812225.636,5.706,1519812231.344
12852,v11,3,t49,1519812225.28,6.995,1519812232.276
5708,v23,3,t48,1519812228.072,5.086,1519812233.16
11868,v22,3,t45,1519812227.488,6.098,1519812233.588
13696,v21,3,t53,1519812226.856,7.292,1519812234.148
14240,v32,3,t51,1519812228.932,5.414,1519812234.348
9364,v31,3,t47,1519812228.284,6.57,1519812234.856
3756,v13,4,t55,1519812231.344,4.726,1519812236.073
5708,v23,4,t56,1519812233.16,5.133,1519812238.295
5620,v11,4,t54,1519812231.26,7.196,1519812238.459
12852,v22,4,t57,1519812232.276,6.294,1519812238.571
11868,v32,4,t58,1519812233.588,5.446,1519812239.035
