pid_num,vm,task_num,task,setup,duration,cutting
10356,v23,0,t18,1521506890.608,4.146,1521506894.754
11780,v13,0,t12,1521506890.469,4.328,1521506894.797
13112,v12,0,t15,1521506890.16,5.227,1521506895.387
12556,v11,0,t17,1521506889.925,6.019,1521506895.944
12048,v22,0,t14,1521506890.608,5.481,1521506896.09
1500,v32,0,t11,1521506890.776,5.381,1521506896.157
11824,v31,0,t16,1521506890.657,5.63,1521506896.287
12448,v21,0,t13,1521506890.569,6.165,1521506896.734
11780,v12,1,t22,1521506894.798,4.644,1521506899.442
13112,v13,1,t110,1521506895.388,4.622,1521506900.011
10356,v11,1,t19,1521506894.755,6.047,1521506900.802
1500,v23,1,t21,1521506896.158,4.751,1521506900.91
12048,v22,1,t113,1521506896.09,5.768,1521506901.858
12448,v32,1,t23,1521506896.735,5.29,1521506902.025
11824,v31,1,t112,1521506896.287,6.002,1521506902.29
12556,v21,1,t111,1521506895.945,7.72,1521506903.666
13112,v12,2,t25,1521506900.011,4.733,1521506904.744
10356,v13,2,t29,1521506900.803,3.953,1521506904.756
12448,v23,2,t24,1521506902.025,4.163,1521506906.19
11780,v11,2,t28,1521506899.442,6.895,1521506906.338
12048,v22,2,t211,1521506901.858,5.015,1521506906.874
1500,v21,2,t27,1521506900.91,6.191,1521506907.101
11824,v31,2,t210,1521506902.29,5.746,1521506908.037
12556,v32,2,t26,1521506903.666,4.819,1521506908.486
10356,v12,3,t215,1521506904.756,5.353,1521506910.109
12448,v13,3,t217,1521506906.19,4.341,1521506910.531
13112,v11,3,t218,1521506904.744,6.029,1521506910.773
1500,v23,3,t214,1521506907.102,4.454,1521506911.556
12048,v22,3,t219,1521506906.874,5.214,1521506912.088
11780,v21,3,t212,1521506906.338,6.28,1521506912.618
12556,v32,3,t213,1521506908.486,4.751,1521506913.238
11824,v31,3,t216,1521506908.037,5.79,1521506913.827
13112,v13,4,t227,1521506910.773,4.979,1521506915.752
11780,v23,4,t223,1521506912.618,4.22,1521506916.839
12448,v12,4,t221,1521506910.531,6.737,1521506917.269
10356,v11,4,t220,1521506910.11,7.695,1521506917.805
1500,v21,4,t224,1521506911.556,6.917,1521506918.473
12048,v22,4,t225,1521506912.088,7.237,1521506919.325
11824,v32,4,t222,1521506913.828,6.447,1521506920.276
12556,v31,4,t226,1521506913.238,7.77,1521506921.008
12448,v13,5,t33,1521506917.269,3.972,1521506921.242
11780,v12,5,t38,1521506916.839,5.217,1521506922.057
13112,v11,5,t32,1521506915.752,6.679,1521506922.431
10356,v21,5,t31,1521506917.805,6.097,1521506923.902
1500,v22,5,t36,1521506918.473,5.515,1521506923.988
12048,v23,5,t34,1521506919.325,4.682,1521506924.007
11824,v31,5,t35,1521506920.276,5.36,1521506925.638
12556,v32,5,t37,1521506921.008,4.679,1521506925.687
13112,v13,6,t39,1521506922.432,3.981,1521506926.413
11780,v12,6,t312,1521506922.057,4.705,1521506926.763
12448,v11,6,t311,1521506921.242,6.158,1521506927.401
1500,v22,6,t315,1521506923.988,5.111,1521506929.101
12048,v23,6,t310,1521506924.007,5.187,1521506929.194
12556,v32,6,t314,1521506925.687,4.403,1521506930.091
10356,v21,6,t316,1521506923.902,6.263,1521506930.166
11824,v31,6,t313,1521506925.638,5.407,1521506931.045
11780,v12,7,t42,1521506926.763,5.333,1521506932.096
12448,v13,7,t46,1521506927.401,4.777,1521506932.178
13112,v11,7,t48,1521506926.413,8.489,1521506934.904
12556,v23,7,t47,1521506930.092,4.866,1521506934.958
1500,v21,7,t44,1521506929.101,6.378,1521506935.479
11824,v32,7,t41,1521506931.045,5.092,1521506936.137
12048,v22,7,t43,1521506929.194,7.058,1521506936.252
12448,v12,8,t413,1521506932.178,5.473,1521506937.652
10356,v31,7,t45,1521506930.166,7.543,1521506937.71
11780,v11,8,t411,1521506932.096,6.317,1521506938.414
13112,v13,8,t412,1521506934.904,3.86,1521506938.764
11824,v23,8,t414,1521506936.137,4.41,1521506940.55
1500,v22,8,t49,1521506935.479,5.36,1521506940.839
12556,v21,8,t410,1521506934.958,6.22,1521506941.179
12048,v31,8,t415,1521506936.252,5.778,1521506942.03
12448,v32,8,t416,1521506937.652,4.447,1521506942.1
13112,v13,9,t423,1521506938.764,4.007,1521506942.772
11780,v12,9,t421,1521506938.415,4.963,1521506943.378
10356,v11,9,t420,1521506937.71,6.217,1521506943.927
12556,v23,9,t422,1521506941.179,4.123,1521506945.302
12448,v32,9,t417,1521506942.1,4.496,1521506946.596
11824,v21,9,t418,1521506940.551,6.443,1521506946.995
1500,v22,9,t424,1521506940.839,6.402,1521506947.241
10356,v13,10,t56,1521506943.927,4.04,1521506947.968
12048,v31,9,t419,1521506942.03,5.953,1521506947.984
13112,v11,10,t54,1521506942.772,5.896,1521506948.668
11780,v12,10,t53,1521506943.378,6.324,1521506949.702
12556,v21,10,t51,1521506945.302,6.231,1521506951.533
12448,v22,10,t55,1521506946.596,5.096,1521506951.692
11824,v23,10,t58,1521506946.995,5.358,1521506952.353
