pid_num,vm,task_num,task,setup,duration,cutting
15060,v13,0,t15,1520397396.346,4.149,1520397400.496
17360,v23,0,t17,1520397396.496,4.238,1520397400.736
14444,v12,0,t16,1520397396.066,4.866,1520397400.933
13268,v32,0,t14,1520397396.614,4.411,1520397401.025
13556,v11,0,t12,1520397395.823,6.167,1520397401.99
14628,v22,0,t18,1520397396.47,5.695,1520397402.166
6588,v21,0,t13,1520397396.415,6.295,1520397402.711
15872,v31,0,t11,1520397396.569,6.56,1520397403.129
14444,v13,1,t113,1520397400.933,4.954,1520397405.888
17360,v12,1,t112,1520397400.736,6.746,1520397407.483
14628,v23,1,t22,1520397402.166,5.65,1520397407.817
13556,v22,1,t111,1520397401.99,6.153,1520397408.144
15060,v11,1,t21,1520397400.496,8.188,1520397408.686
13268,v21,1,t110,1520397401.025,7.691,1520397408.716
6588,v31,1,t19,1520397402.712,6.461,1520397409.174
15872,v32,1,t23,1520397403.129,6.142,1520397409.271
14628,v13,2,t26,1520397407.817,5.675,1520397413.493
17360,v12,2,t24,1520397407.483,6.475,1520397413.958
14444,v11,2,t211,1520397405.888,8.45,1520397414.338
13268,v23,2,t28,1520397408.716,6.049,1520397414.766
15872,v32,2,t29,1520397409.271,6.544,1520397415.815
15060,v22,2,t27,1520397408.686,7.134,1520397415.82
13556,v21,2,t210,1520397408.144,8.648,1520397416.792
6588,v31,2,t25,1520397409.174,7.935,1520397417.11
14444,v13,3,t217,1520397414.338,3.955,1520397418.294
17360,v12,3,t213,1520397413.958,5.242,1520397419.201
14628,v11,3,t212,1520397413.493,5.742,1520397419.236
15060,v23,3,t214,1520397415.82,4.192,1520397420.013
13268,v21,3,t216,1520397414.766,6.188,1520397420.955
15872,v22,3,t215,1520397415.817,5.395,1520397421.213
6588,v32,3,t32,1520397417.11,4.783,1520397421.893
13556,v31,3,t31,1520397416.792,5.468,1520397422.261
14628,v13,4,t34,1520397419.239,5.09,1520397424.329
15872,v23,4,t37,1520397421.213,4.158,1520397425.373
14444,v11,4,t38,1520397418.294,7.127,1520397425.421
17360,v12,4,t39,1520397419.201,6.622,1520397425.823
6588,v31,4,t310,1520397421.893,5.754,1520397427.647
15060,v21,4,t35,1520397420.013,7.68,1520397427.693
13268,v22,4,t36,1520397420.955,7.052,1520397428.008
13556,v32,4,t33,1520397422.261,6.102,1520397428.363
14444,v13,5,t312,1520397425.421,5.315,1520397430.736
15872,v12,5,t313,1520397425.373,6.833,1520397432.206
14628,v11,5,t315,1520397424.329,8.255,1520397432.586
17360,v21,5,t41,1520397425.823,7.424,1520397433.247
15060,v23,5,t42,1520397427.694,5.915,1520397433.609
6588,v22,5,t314,1520397427.647,7.041,1520397434.689
13556,v32,5,t311,1520397428.363,6.344,1520397434.708
13268,v31,5,t316,1520397428.008,7.482,1520397435.49
14444,v11,6,t49,1520397430.737,5.921,1520397436.659
14628,v13,6,t44,1520397432.586,4.23,1520397436.818
15872,v12,6,t43,1520397432.206,4.883,1520397437.09
15060,v22,6,t45,1520397433.609,5.032,1520397438.641
6588,v23,6,t46,1520397434.689,4.213,1520397438.903
17360,v21,6,t47,1520397433.247,6.441,1520397439.689
13268,v32,6,t48,1520397435.49,4.594,1520397440.084
14628,v12,7,t411,1520397436.818,4.933,1520397441.751
15872,v13,7,t414,1520397437.09,4.793,1520397441.883
13556,v31,6,t410,1520397434.709,7.4,1520397442.11
6588,v22,7,t53,1520397438.903,5.282,1520397444.186
14444,v11,7,t52,1520397436.659,7.915,1520397444.575
17360,v23,7,t54,1520397439.689,5.466,1520397445.155
15060,v21,7,t413,1520397438.641,6.99,1520397445.632
14628,v32,7,t51,1520397441.752,4.55,1520397446.303
13268,v31,7,t412,1520397440.084,7.655,1520397447.74
6588,v13,8,t59,1520397444.187,4.579,1520397448.766
13556,v12,8,t57,1520397442.11,6.96,1520397449.071
15872,v11,8,t512,1520397441.883,8.02,1520397449.903
15060,v23,8,t510,1520397445.632,5.844,1520397451.477
17360,v22,8,t55,1520397445.155,7.338,1520397452.494
14444,v21,8,t58,1520397444.576,8.603,1520397453.179
15872,v13,9,t514,1520397449.904,3.996,1520397453.9
13556,v12,9,t517,1520397449.072,4.894,1520397453.966
14628,v31,8,t511,1520397446.303,7.983,1520397454.287
13268,v32,8,t56,1520397447.74,6.566,1520397454.306
6588,v11,9,t518,1520397448.766,5.833,1520397454.599
15060,v21,9,t519,1520397451.477,5.93,1520397457.407
17360,v22,9,t516,1520397452.494,4.964,1520397457.458
14444,v23,9,t515,1520397453.179,4.824,1520397458.003
15872,v32,9,t513,1520397453.906,4.775,1520397458.683
