pid_num,vm,task_num,task,setup,duration,cutting
10620,v13,0,t13,1521547734.597,5.175,1521547739.773
18304,v23,0,t11,1521547734.468,5.317,1521547739.785
9000,v32,0,t25,1521547734.499,6.142,1521547740.641
9668,v12,0,t24,1521547734.509,6.406,1521547740.916
10392,v31,0,t22,1521547734.45,6.501,1521547740.952
23072,v22,0,t21,1521547734.47,6.682,1521547741.153
13660,v11,0,t23,1521547734.542,7.256,1521547741.799
19492,v21,0,t12,1521547734.597,7.754,1521547742.351
10620,v11,1,t36,1521547739.773,5.714,1521547745.487
23072,v23,1,t31,1521547741.153,4.604,1521547745.757
9000,v13,1,t27,1521547740.641,5.393,1521547746.035
10392,v22,1,t32,1521547740.952,5.328,1521547746.281
18304,v12,1,t35,1521547739.785,6.733,1521547746.519
19492,v32,1,t34,1521547742.351,5.889,1521547748.241
9668,v21,1,t26,1521547740.916,7.843,1521547748.759
13660,v31,1,t33,1521547741.799,7.756,1521547749.556
23072,v12,2,t51,1521547745.757,5.065,1521547750.823
9000,v13,2,t53,1521547746.035,4.792,1521547750.828
10620,v11,2,t52,1521547745.487,5.734,1521547751.221
18304,v22,2,t42,1521547746.519,5.076,1521547751.595
10392,v21,2,t41,1521547746.281,6.213,1521547752.494
19492,v23,2,t43,1521547748.241,4.854,1521547753.095
13660,v32,2,t44,1521547749.556,4.958,1521547754.514
9668,v31,2,t54,1521547748.759,6.133,1521547754.892
10620,v13,3,t56,1521547751.221,4.059,1521547755.281
18304,v23,3,t57,1521547751.595,4.086,1521547755.683
9000,v32,3,t55,1521547750.828,5.7,1521547756.529
23072,v31,3,t59,1521547750.823,7.457,1521547758.281
10392,v21,3,t58,1521547752.494,6.427,1521547758.922
