pid_num,vm,task_num,task,setup,duration,cutting
1612,v13,0,t14,1519810132.292,4.725,1519810137.02
7556,v23,0,t11,1519810132.472,5.026,1519810137.5
13548,v32,0,t15,1519810132.64,5.401,1519810138.041
4404,v12,0,t16,1519810132.288,5.771,1519810138.061
13176,v22,0,t12,1519810132.444,6.095,1519810138.539
9264,v31,0,t22,1519810132.476,6.577,1519810139.055
10272,v11,0,t13,1519810132.12,7.013,1519810139.135
4976,v21,0,t21,1519810132.4,7.257,1519810139.658
13548,v13,1,t26,1519810138.041,4.847,1519810142.89
7556,v12,1,t23,1519810137.5,5.84,1519810143.342
1612,v11,1,t32,1519810137.02,7.145,1519810144.167
9264,v23,1,t25,1519810139.055,5.149,1519810144.207
13176,v22,1,t27,1519810138.539,6.18,1519810144.723
4976,v32,1,t24,1519810139.658,5.59,1519810145.251
4404,v21,1,t31,1519810138.061,7.413,1519810145.475
10272,v31,1,t33,1519810139.135,6.797,1519810145.935
1612,v13,2,t36,1519810144.167,4.886,1519810149.055
7556,v12,2,t42,1519810143.342,5.857,1519810149.203
13548,v11,2,t37,1519810142.89,7.224,1519810150.115
4976,v23,2,t41,1519810145.251,5.158,1519810150.411
13176,v22,2,t35,1519810144.723,6.311,1519810151.035
10272,v32,2,t44,1519810145.935,5.61,1519810151.547
9264,v21,2,t34,1519810144.207,7.543,1519810151.751
4404,v31,2,t43,1519810145.475,6.766,1519810152.243
13548,v13,3,t45,1519810150.115,4.761,1519810154.879
7556,v12,3,t46,1519810149.203,5.706,1519810154.911
1612,v11,3,t48,1519810149.055,7.016,1519810156.071
10272,v23,3,t47,1519810151.547,5.042,1519810156.591
13176,v22,3,t53,1519810151.035,6.085,1519810157.123
4404,v32,3,t51,1519810152.243,5.401,1519810157.645
4976,v21,3,t49,1519810150.411,7.3,1519810157.713
9264,v31,3,t52,1519810151.751,6.639,1519810158.393
1612,v13,4,t55,1519810156.071,4.71,1519810160.785
7556,v12,4,t58,1519810154.911,5.884,1519810160.797
13548,v11,4,t56,1519810154.879,7.052,1519810161.933
13176,v22,4,t54,1519810157.123,6.12,1519810163.245
10272,v21,4,t57,1519810156.591,7.274,1519810163.869
