pid_num,vm,task_num,task,setup,duration,cutting
9412,v13,0,t15,1519819837.554,4.717,1519819842.281
13828,v23,0,t12,1519819837.943,5.087,1519819843.045
13272,v12,0,t13,1519819837.483,5.703,1519819843.198
11704,v32,0,t16,1519819838.062,5.392,1519819843.461
6800,v22,0,t11,1519819837.773,6.126,1519819843.899
10848,v11,0,t14,1519819837.318,6.966,1519819844.3
14792,v31,0,t22,1519819838.008,6.622,1519819844.632
13288,v21,0,t21,1519819837.754,7.307,1519819845.063
13272,v13,1,t31,1519819843.198,4.853,1519819848.052
13828,v12,1,t27,1519819843.045,5.709,1519819848.769
10848,v23,1,t23,1519819844.3,5.05,1519819849.355
9412,v11,1,t33,1519819842.281,7.125,1519819849.408
6800,v22,1,t24,1519819843.899,6.2,1519819850.109
13288,v32,1,t32,1519819845.064,5.497,1519819850.572
11704,v21,1,t26,1519819843.462,7.543,1519819851.011
14792,v31,1,t25,1519819844.632,6.634,1519819851.274
10848,v13,2,t35,1519819849.355,4.879,1519819854.248
13828,v12,2,t41,1519819848.77,5.909,1519819854.679
13272,v11,2,t44,1519819848.052,7.214,1519819855.281
13288,v23,2,t36,1519819850.573,5.11,1519819855.703
6800,v22,2,t34,1519819850.109,6.256,1519819856.366
9412,v21,2,t43,1519819849.408,7.404,1519819856.82
14792,v32,2,t37,1519819851.274,5.556,1519819856.835
11704,v31,2,t42,1519819851.011,6.804,1519819857.821
13272,v13,3,t48,1519819855.281,4.713,1519819860.008
13828,v12,3,t49,1519819854.68,5.714,1519819860.408
10848,v11,3,t53,1519819854.248,6.963,1519819861.225
9412,v23,3,t52,1519819856.82,5.061,1519819861.888
6800,v22,3,t51,1519819856.366,6.199,1519819862.574
13288,v21,3,t45,1519819855.703,7.278,1519819862.99
11704,v32,3,t46,1519819857.821,5.472,1519819863.312
14792,v31,3,t47,1519819856.835,6.635,1519819863.475
10848,v13,4,t57,1519819861.225,4.8,1519819866.032
13828,v12,4,t56,1519819860.408,5.832,1519819866.248
13272,v11,4,t55,1519819860.008,7.165,1519819867.181
6800,v22,4,t54,1519819862.574,6.24,1519819868.822
9412,v21,4,t58,1519819861.889,7.303,1519819869.201
