pid_num,vm,task_num,task,setup,duration,cutting
22364,v13,0,t11,1521550597.791,3.889,1521550601.68
17416,v23,0,t12,1521550597.723,4.49,1521550602.213
21268,v12,0,t17,1521550598.001,5.604,1521550603.605
25368,v22,0,t13,1521550598.446,5.577,1521550604.024
884,v32,0,t15,1521550598.444,5.582,1521550604.027
13012,v21,0,t16,1521550598.227,6.698,1521550604.926
4440,v31,0,t18,1521550598.335,7.546,1521550605.882
23044,v11,0,t14,1521550597.982,7.937,1521550605.92
21268,v13,1,t113,1521550603.605,4.537,1521550608.144
17416,v12,1,t23,1521550602.213,6.273,1521550608.487
22364,v11,1,t21,1521550601.68,8.324,1521550610.005
884,v22,1,t22,1521550604.027,6.035,1521550610.062
23044,v32,1,t110,1521550605.92,4.706,1521550610.627
13012,v23,1,t112,1521550604.926,5.944,1521550610.87
25368,v21,1,t19,1521550604.025,7.126,1521550611.151
4440,v31,1,t111,1521550605.882,7.204,1521550613.086
17416,v12,2,t211,1521550608.487,4.646,1521550613.134
21268,v11,2,t26,1521550608.144,5.815,1521550613.96
22364,v13,2,t29,1521550610.005,4.216,1521550614.221
13012,v23,2,t210,1521550610.87,4.348,1521550615.219
23044,v22,2,t24,1521550610.627,5.494,1521550616.121
25368,v31,2,t25,1521550611.152,5.457,1521550616.609
884,v21,2,t27,1521550610.062,7.114,1521550617.177
4440,v32,2,t28,1521550613.086,4.79,1521550617.876
17416,v12,3,t214,1521550613.135,5.374,1521550618.509
21268,v32,3,t216,1521550613.96,4.809,1521550618.769
22364,v22,3,t212,1521550614.221,6.483,1521550620.705
23044,v13,3,t213,1521550616.122,4.756,1521550620.879
25368,v23,3,t217,1521550616.609,5.184,1521550621.794
13012,v11,3,t215,1521550615.219,7.923,1521550623.142
884,v31,3,t218,1521550617.177,6.502,1521550623.68
21268,v12,4,t223,1521550618.769,5.025,1521550623.795
17416,v11,4,t226,1521550618.509,6.404,1521550624.913
22364,v13,4,t222,1521550620.705,4.802,1521550625.507
4440,v21,3,t219,1521550617.876,7.812,1521550625.689
25368,v22,4,t225,1521550621.794,5.501,1521550627.296
13012,v23,4,t227,1521550623.142,4.83,1521550627.972
23044,v21,4,t221,1521550620.879,7.341,1521550628.22
21268,v32,4,t224,1521550623.795,4.69,1521550628.485
884,v31,4,t220,1521550623.681,6.358,1521550630.039
4440,v13,5,t35,1521550625.689,4.444,1521550630.133
22364,v12,5,t37,1521550625.507,4.69,1521550630.197
17416,v11,5,t34,1521550624.913,6.572,1521550631.485
23044,v23,5,t33,1521550628.22,4.094,1521550632.315
13012,v22,5,t38,1521550627.972,5.391,1521550633.364
21268,v31,5,t32,1521550628.485,5.753,1521550634.239
25368,v21,5,t36,1521550627.296,6.947,1521550634.243
884,v32,5,t31,1521550630.039,4.701,1521550634.74
4440,v23,6,t311,1521550630.133,4.661,1521550634.795
22364,v31,6,t313,1521550630.197,5.72,1521550635.918
17416,v21,6,t312,1521550631.485,6.015,1521550637.501
13012,v13,6,t315,1521550633.364,5.232,1521550638.596
23044,v11,6,t314,1521550632.315,6.772,1521550639.087
21268,v32,6,t39,1521550634.239,5.085,1521550639.324
884,v12,6,t316,1521550634.74,5.472,1521550640.213
22364,v12,7,t41,1521550635.918,4.849,1521550640.767
25368,v22,6,t310,1521550634.243,7.214,1521550641.458
17416,v13,7,t43,1521550637.501,3.958,1521550641.46
4440,v11,7,t46,1521550634.796,8.155,1521550642.952
21268,v23,7,t45,1521550639.324,4.96,1521550644.285
13012,v21,7,t47,1521550638.597,6.767,1521550645.365
22364,v32,7,t44,1521550640.767,5.283,1521550646.052
884,v31,7,t42,1521550640.213,5.928,1521550646.141
17416,v12,8,t414,1521550641.46,4.718,1521550646.179
23044,v22,7,t48,1521550639.087,7.341,1521550646.428
4440,v13,8,t410,1521550642.952,4.152,1521550647.105
25368,v11,8,t415,1521550641.458,6.853,1521550648.312
22364,v23,8,t416,1521550646.052,4.468,1521550650.52
17416,v32,8,t413,1521550646.179,4.402,1521550650.581
13012,v22,8,t411,1521550645.365,5.586,1521550650.951
21268,v21,8,t412,1521550644.285,6.718,1521550651.003
884,v31,8,t49,1521550646.141,5.585,1521550651.726
23044,v13,9,t420,1521550646.428,5.678,1521550652.106
25368,v23,9,t422,1521550648.312,5.866,1521550654.178
22364,v22,9,t423,1521550650.52,5.019,1521550655.54
4440,v21,9,t419,1521550647.105,8.76,1521550655.866
13012,v32,9,t418,1521550650.951,5.617,1521550656.569
17416,v31,9,t421,1521550650.581,6.512,1521550657.094
21268,v12,9,t424,1521550651.003,6.652,1521550657.656
884,v11,9,t417,1521550651.727,5.999,1521550657.727
25368,v12,10,t56,1521550654.178,5.528,1521550659.707
23044,v11,10,t51,1521550652.106,7.758,1521550659.865
22364,v13,10,t58,1521550655.54,4.788,1521550660.329
17416,v23,10,t53,1521550657.094,5.2,1521550662.294
884,v32,10,t55,1521550657.727,4.663,1521550662.391
21268,v31,10,t52,1521550657.656,5.491,1521550663.147
13012,v22,10,t57,1521550656.569,6.831,1521550663.4
4440,v21,10,t54,1521550655.867,7.703,1521550663.57
22364,v13,11,t59,1521550660.329,4.264,1521550664.593
23044,v12,11,t514,1521550659.865,5.666,1521550665.532
25368,v11,11,t511,1521550659.707,5.902,1521550665.61
