pid_num,vm,task_num,task,setup,duration,cutting
7692,v13,0,t15,1520397717.775,4.44,1520397722.216
10364,v12,0,t17,1520397717.647,4.76,1520397722.407
12044,v23,0,t18,1520397718.442,4.561,1520397723.003
1628,v11,0,t12,1520397717.538,5.714,1520397723.253
17904,v22,0,t16,1520397717.995,5.295,1520397723.29
17872,v21,0,t13,1520397717.977,6.098,1520397724.075
10364,v32,0,t14,1520397722.407,4.642,1520397727.05
7692,v31,0,t11,1520397722.216,5.459,1520397727.675
17904,v13,1,t19,1520397723.29,5.003,1520397728.293
1628,v12,1,t21,1520397723.253,5.382,1520397728.636
12044,v11,1,t22,1520397723.003,6.744,1520397729.748
17872,v21,1,t23,1520397724.075,7.735,1520397731.812
7692,v23,1,t113,1520397727.675,4.735,1520397732.41
10364,v22,1,t111,1520397727.05,5.665,1520397732.715
1628,v32,1,t110,1520397728.637,5.341,1520397733.979
17904,v31,1,t112,1520397728.293,7.834,1520397736.128
12044,v11,2,t29,1520397729.748,7.284,1520397737.033
7692,v13,2,t210,1520397732.41,5.659,1520397738.069
17872,v12,2,t27,1520397731.812,6.283,1520397738.095
1628,v22,2,t28,1520397733.979,6.965,1520397740.944
10364,v21,2,t26,1520397732.715,8.526,1520397741.242
17904,v23,2,t25,1520397736.128,5.708,1520397741.836
12988,v13,3,t217,1520397738.357,3.909,1520397742.266
17596,v32,2,t211,1520397737.04,5.909,1520397742.949
17872,v12,3,t213,1520397738.095,5.085,1520397743.181
7692,v11,3,t216,1520397738.069,6.473,1520397744.542
12044,v31,2,t24,1520397737.033,7.907,1520397744.941
17904,v23,3,t214,1520397741.836,4.151,1520397745.988
10364,v22,3,t215,1520397741.242,5.049,1520397746.291
1628,v21,3,t31,1520397740.944,6.667,1520397747.612
12988,v31,3,t32,1520397742.266,5.365,1520397747.632
17596,v32,3,t212,1520397742.949,4.817,1520397747.767
12044,v13,4,t310,1520397744.941,4.296,1520397749.238
7692,v12,4,t39,1520397744.542,5.986,1520397750.529
17872,v11,4,t35,1520397743.181,7.566,1520397750.747
10364,v22,4,t38,1520397746.291,5.073,1520397751.364
17596,v32,4,t36,1520397747.767,4.731,1520397752.499
1628,v23,4,t37,1520397747.613,5.794,1520397753.407
17904,v21,4,t33,1520397745.988,7.768,1520397753.757
12988,v31,4,t34,1520397747.632,7.479,1520397755.111
17872,v13,5,t316,1520397750.747,5.59,1520397756.337
12044,v11,5,t42,1520397749.238,8.197,1520397757.435
7692,v12,5,t41,1520397750.529,6.947,1520397757.476
1628,v23,5,t313,1520397753.407,5.938,1520397759.345
17596,v22,5,t311,1520397752.499,7.22,1520397759.719
10364,v21,5,t312,1520397751.364,8.718,1520397760.083
17904,v31,5,t314,1520397753.757,7.724,1520397761.482
12988,v32,5,t315,1520397755.111,6.551,1520397761.663
7692,v13,6,t410,1520397757.476,4.52,1520397761.996
12044,v12,6,t43,1520397757.435,4.649,1520397762.085
17872,v11,6,t49,1520397756.337,6.425,1520397762.763
10364,v23,6,t45,1520397760.083,4.192,1520397764.275
17596,v22,6,t48,1520397759.719,5.534,1520397765.253
1628,v21,6,t46,1520397759.345,6.972,1520397766.317
12988,v32,6,t44,1520397761.663,4.71,1520397766.373
17872,v13,7,t51,1520397762.763,4.176,1520397766.939
17904,v31,6,t47,1520397761.482,5.524,1520397767.006
12044,v12,7,t52,1520397762.085,6.029,1520397768.114
7692,v11,7,t53,1520397761.997,8.233,1520397770.232
17872,v32,7,t412,1520397766.939,4.693,1520397771.633
10364,v21,7,t414,1520397764.275,7.578,1520397771.854
1628,v23,7,t54,1520397766.317,5.587,1520397771.905
17596,v22,7,t413,1520397765.253,7.087,1520397772.34
12988,v31,7,t411,1520397766.373,7.192,1520397773.565
12044,v12,8,t59,1520397768.114,5.824,1520397773.939
17904,v11,8,t55,1520397767.006,8.259,1520397775.265
7692,v13,8,t510,1520397770.232,5.475,1520397775.707
1628,v23,8,t511,1520397771.905,5.961,1520397777.866
10364,v22,8,t56,1520397771.854,6.928,1520397778.782
7692,v13,9,t516,1520397775.707,3.959,1520397779.667
17596,v31,8,t512,1520397772.34,7.37,1520397779.711
12988,v32,8,t58,1520397773.565,6.298,1520397779.864
12044,v11,9,t514,1520397773.939,6.003,1520397779.942
17904,v12,9,t515,1520397775.265,4.732,1520397779.998
17872,v21,8,t57,1520397771.633,8.855,1520397780.488
1628,v22,9,t518,1520397777.866,5.066,1520397782.933
10364,v23,9,t513,1520397778.782,4.236,1520397783.019
17596,v32,9,t517,1520397779.711,4.652,1520397784.364
7692,v31,9,t519,1520397779.667,5.991,1520397785.659
